9.42868
7.08393
7.04807
7.00725
6.96169
6.91162
6.85726
6.79886
6.73665
6.67085
6.6017
6.52944
6.45428
6.37647
6.29623
6.21377
6.1293
6.04305
5.9552
5.86597
5.77555
5.68411
5.59184
5.49891
5.40549
5.31173
5.21779
5.12379
5.02989
4.93621
4.84286
4.74996
4.65762
4.56593
4.47498
4.38486
4.29565
4.20742
4.12023
4.03414
3.9492
3.86546
3.78297
3.70176
3.62185
3.54329
3.46608
3.39026
3.31583
3.24281
3.1712
3.10101
3.03224
2.96488
2.89894
2.83441
2.77127
2.70952
2.64915
2.59014
2.53248
2.47614
2.42112
2.36738
2.31492
2.26371
2.21373
2.16495
2.11736
2.07093
2.02564
1.98146
1.93838
1.89636
1.85538
1.81543
1.77647
1.73848
1.70144
1.66533
1.63012
1.59579
1.56232
1.52969
1.49787
1.46685
1.4366
1.4071
1.37833
1.35028
1.32292
1.29624
1.27022
1.24483
1.22007
1.19591
1.17234
1.14934
1.1269
1.105
1.08362
1.06276
1.0424
1.02252
1.00311
0.984158
0.965653
0.947582
0.929932
0.912692
0.895851
0.879398
0.863322
0.847614
0.832263
0.81726
0.802595
0.78826
0.774245
0.760543
0.747144
0.734041
0.721226
0.708691
0.69643
0.684434
0.672698
0.661214
0.649976
0.638977
0.628212
0.617675
0.607359
0.597259
0.587371
0.577687
0.568204
0.558916
0.549819
0.540907
0.532177
0.523624
0.515243
0.50703
0.498981
0.491093
0.483362
0.475783
0.468353
0.461068
0.453926
0.446922
0.440054
0.433319
0.426713
0.420233
0.413876
0.40764
0.401522
0.395519
0.389628
0.383848
0.378175
0.372607
0.367142
0.361777
0.356511
0.35134
0.346264
0.34128
0.336385
0.331579
0.326858
0.322222
0.317669
0.313195
0.308801
0.304484
0.300243
0.296075
0.291981
0.287957
0.284002
0.280116
0.276296
0.272541
0.268851
0.265223
0.261656
0.258149
0.254702
0.251311
0.247978
0.2447
0.241476
0.238305
0.235186
0.232119
0.229101
0.226133
0.223213
0.22034
0.217513
0.214732
0.211995
0.209302
0.206652
0.204043
0.201476
0.19895
0.196463
0.194015
0.191605
0.189232
0.186897
0.184597
0.182333
0.180104
0.177908
0.175747
0.173618
0.171521
0.169456
0.167422
0.165419
0.163446
0.161502
0.159587
0.1577
0.155842
0.154011
0.152206
0.150428
0.148677
0.14695
0.145249
0.143572
0.14192
0.140291
